index,brand,product,url,description,imgSrc,imgAlt,name,specific,colorspace,hex
2997,Maybelline,Dream Urban Cover Flawless Coverage Foundation SPF 50,https://www.ulta.com/dream-urban-cover-flawless-coverage-foundation-spf-50?productId=pimprod2006666,Buff Beige,https://images.ulta.com/is/image/Ulta/2545951sw?$50px$,Buff Beige,Buff Beige,,RGB,#F4E6D9
2998,Maybelline,Dream Urban Cover Flawless Coverage Foundation SPF 50,https://www.ulta.com/dream-urban-cover-flawless-coverage-foundation-spf-50?productId=pimprod2006666,Almond,https://images.ulta.com/is/image/Ulta/2545964sw?$50px$,Almond,Almond,,RGB,#CDAC81
2999,Maybelline,Dream Urban Cover Flawless Coverage Foundation SPF 50,https://www.ulta.com/dream-urban-cover-flawless-coverage-foundation-spf-50?productId=pimprod2006666,Natural Beige,https://images.ulta.com/is/image/Ulta/2545978sw?$50px$,Natural Beige,Natural Beige,,RGB,#CBB592
3000,Maybelline,Dream Urban Cover Flawless Coverage Foundation SPF 50,https://www.ulta.com/dream-urban-cover-flawless-coverage-foundation-spf-50?productId=pimprod2006666,Soft Tan,https://images.ulta.com/is/image/Ulta/2545974sw?$50px$,Soft Tan,Soft Tan,,RGB,#E0B087
3001,Maybelline,Dream Urban Cover Flawless Coverage Foundation SPF 50,https://www.ulta.com/dream-urban-cover-flawless-coverage-foundation-spf-50?productId=pimprod2006666,Sun Beige,https://images.ulta.com/is/image/Ulta/2545976sw?$50px$,Sun Beige,Sun Beige,,RGB,#CEA786
3002,Maybelline,Dream Urban Cover Flawless Coverage Foundation SPF 50,https://www.ulta.com/dream-urban-cover-flawless-coverage-foundation-spf-50?productId=pimprod2006666,Toffee,https://images.ulta.com/is/image/Ulta/2545973sw?$50px$,Toffee,Toffee,,RGB,#B1805F
3003,Maybelline,Dream Urban Cover Flawless Coverage Foundation SPF 50,https://www.ulta.com/dream-urban-cover-flawless-coverage-foundation-spf-50?productId=pimprod2006666,Cappuccino,https://images.ulta.com/is/image/Ulta/2545961sw?$50px$,Cappuccino,Cappuccino,,RGB,#A16D3A
3004,Maybelline,Dream Urban Cover Flawless Coverage Foundation SPF 50,https://www.ulta.com/dream-urban-cover-flawless-coverage-foundation-spf-50?productId=pimprod2006666,Truffle,https://images.ulta.com/is/image/Ulta/2545975sw?$50px$,Truffle,Truffle,,RGB,#90653E
3005,Maybelline,Dream Urban Cover Flawless Coverage Foundation SPF 50,https://www.ulta.com/dream-urban-cover-flawless-coverage-foundation-spf-50?productId=pimprod2006666,Java,https://images.ulta.com/is/image/Ulta/2545894sw?$50px$,Java,Java,,RGB,#5D4233
3006,Elcie Cosmetics,Micro Silque Foundation,https://www.ulta.com/micro-silque-foundation?productId=pimprod2005663,Warm Beige (tan w/ peachy undertone)  selected,https://images.ulta.com/is/image/Ulta/2546554sw?$tn$,Warm Beige (tan w/ peachy undertone),Warm Beige,,RGB,#7E5840
3007,Elcie Cosmetics,Micro Silque Foundation,https://www.ulta.com/micro-silque-foundation?productId=pimprod2005663,Porcelain (fairest w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2546498sw?$50px$,Porcelain (fairest w/ neutral undertone),Porcelain,,RGB,#DBC6B1
3008,Elcie Cosmetics,Micro Silque Foundation,https://www.ulta.com/micro-silque-foundation?productId=pimprod2005663,Cameo (fair light w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2546547sw?$50px$,Cameo (fair light w/ neutral undertone),Cameo,,RGB,#D2B391
3009,Elcie Cosmetics,Micro Silque Foundation,https://www.ulta.com/micro-silque-foundation?productId=pimprod2005663,Vanilla (light w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2546548sw?$50px$,Vanilla (light w/ neutral undertone),Vanilla,,RGB,#BF9878
3010,Elcie Cosmetics,Micro Silque Foundation,https://www.ulta.com/micro-silque-foundation?productId=pimprod2005663,Sand (light medium w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2546549sw?$50px$,Sand (light medium w/ neutral undertone),Sand,,RGB,#A57A57
3011,Elcie Cosmetics,Micro Silque Foundation,https://www.ulta.com/micro-silque-foundation?productId=pimprod2005663,Warm Ivory (light medium w/ olive undertone),https://images.ulta.com/is/image/Ulta/2546550sw?$50px$,Warm Ivory (light medium w/ olive undertone),Warm Ivory,,RGB,#946848
3012,Elcie Cosmetics,Micro Silque Foundation,https://www.ulta.com/micro-silque-foundation?productId=pimprod2005663,Natural (medium w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2546551sw?$50px$,Natural (medium w/ neutral undertone),Natural,,RGB,#9C6D45
3013,Elcie Cosmetics,Micro Silque Foundation,https://www.ulta.com/micro-silque-foundation?productId=pimprod2005663,Butterscotch (tan w/ yellow undertone),https://images.ulta.com/is/image/Ulta/2546552sw?$50px$,Butterscotch (tan w/ yellow undertone),Butterscotch,,RGB,#A26D47
3014,Elcie Cosmetics,Micro Silque Foundation,https://www.ulta.com/micro-silque-foundation?productId=pimprod2005663,Honey (tan w/ golden undertone),https://images.ulta.com/is/image/Ulta/2546553sw?$50px$,Honey (tan w/ golden undertone),Honey,,RGB,#9E6E49
3015,Elcie Cosmetics,Micro Silque Foundation,https://www.ulta.com/micro-silque-foundation?productId=pimprod2005663,Golden Tan (tan dark w/ yellow undertone),https://images.ulta.com/is/image/Ulta/2546555sw?$50px$,Golden Tan (tan dark w/ yellow undertone),Golden Tan,,RGB,#875A3F
3016,Elcie Cosmetics,Micro Silque Foundation,https://www.ulta.com/micro-silque-foundation?productId=pimprod2005663,Almond (dark w/ golden undertones),https://images.ulta.com/is/image/Ulta/2546556sw?$50px$,Almond (dark w/ golden undertones),Almond,,RGB,#815233
3017,Elcie Cosmetics,Micro Silque Foundation,https://www.ulta.com/micro-silque-foundation?productId=pimprod2005663,Chestnut (darkest w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2546557sw?$50px$,Chestnut (darkest w/ neutral undertone),Chestnut,,RGB,#644331
3018,Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,10NN (ultra-fair neutral w/ neutral undertone)  selected,https://images.ulta.com/is/image/Ulta/2549456sw?$tn$,10NN (ultra-fair neutral w/ neutral undertone),,10NN,RGB,#DEB695
3019,Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,11NN (ultra-fair neutral w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2549437sw?$50px$,11NN (ultra-fair neutral w/ neutral undertone),,11NN,RGB,#DEB995
3020,Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,10WY (ultra-fair warm w/ golden undertone),https://images.ulta.com/is/image/Ulta/2549448sw?$50px$,10WY (ultra-fair warm w/ golden undertone),,10WY,RGB,#E5B88E
3021,Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,10CP (ultra-fair cool w/ rosy undertone),https://images.ulta.com/is/image/Ulta/2549446sw?$50px$,10CP (ultra-fair cool w/ rosy undertone),,10CP,RGB,#E4B88E
3022,Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,20NN (fair neutral w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2549449sw?$50px$,20NN (fair neutral w/ neutral undertone),,20NN,RGB,#D3B38E
3023,Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,20WY (fair warm w/ golden undertone),https://images.ulta.com/is/image/Ulta/2549445sw?$50px$,20WY (fair warm w/ golden undertone),,20WY,RGB,#DAB386
3024,Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,20CP (fair cool w/ rosy undertone),https://images.ulta.com/is/image/Ulta/2549458sw?$50px$,20CP (fair cool w/ rosy undertone),,20CP,RGB,#F3E0D6
3025,Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,30NN (light neutral w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2549459sw?$50px$,30NN (light neutral w/ neutral undertone),,30NN,RGB,#F7DAB9
