brand,product,description,name,specific,hex,retailer,price_category,lightness
clinique,even better makeup broad spectrum spf 15,"WN 121 Nutmeg (deep, warm-neutral undertones)",Nutmeg,WN 121,#A0663C,ulta,Drugstore,110.0
clinique,even better makeup broad spectrum spf 15,"WN 122 Clove (deep, warm-neutral undertones)",Clove,WN 122,#8F5435,ulta,Drugstore,98.0
clinique,even better makeup broad spectrum spf 15,"WN 124 Sienna (deep, warm-neutral undertones)",Sienna,WN 124,#845134,ulta,Drugstore,92.0
clinique,even better makeup broad spectrum spf 15,"WN 125 Mahogany (deep, warm-neutral undertones)",Mahogany,WN 125,#815641,ulta,Drugstore,97.0
clinique,even better makeup broad spectrum spf 15,"CN 126 Espresso (deep, cool-neutral undertones)",Espresso,CN 126,#654134,ulta,Drugstore,76.0
clinique,even better makeup broad spectrum spf 15,"CN 127 Truffle (deep, cool-neutral undertones)",Truffle,CN 127,#704C3B,ulta,Drugstore,86.0
clinique,acne solutions liquid makeup,"Fresh Alabaster (very fair, cool-neutral undertones)  selected",Fresh Alabaster,,#F1C9AE,ulta,Drugstore,208.0
clinique,acne solutions liquid makeup,"Fresh Fair (very fair, cool-neutral undertones)",Fresh Fair,,#F1BF9E,ulta,Drugstore,200.0
clinique,acne solutions liquid makeup,"Fresh Ivory (very fair, cool-neutral undertones)",Fresh Ivory,,#E5BD9F,ulta,Drugstore,194.0
clinique,acne solutions liquid makeup,"Fresh Neutral (moderately fair, cool-neutral undertones)",Fresh Neutral,,#DDAB86,ulta,Drugstore,178.0
clinique,acne solutions liquid makeup,"Fresh Cream Chamois (very fair, cool-neutral undertones)",Fresh Cream Chamois,,#DEB192,ulta,Drugstore,184.0
clinique,acne solutions liquid makeup,"Fresh Porcelain Beige (moderately fair, cool-neutral undertones) OUT OF STOCK",Fresh Porcelain Beige,,#D7A582,ulta,Drugstore,172.0
clinique,acne solutions liquid makeup,"Fresh Cream Caramel (medium, warm-neutral undertones)",Fresh Cream Caramel,,#C88852,ulta,Drugstore,141.0
clinique,acne solutions liquid makeup,"Fresh Deep Neutral (medium, warm-neutral undertones)",Fresh Deep Neutral,,#D38F57,ulta,Drugstore,149.0
clinique,acne solutions liquid makeup,"Fresh Honey (moderately fair, cool-neutral undertones)",Fresh Honey,,#DBA879,ulta,Drugstore,170.0
clinique,acne solutions liquid makeup,"Fresh Vanilla (moderately fair, cool-neutral undertones)",Fresh Vanilla,,#D6A682,ulta,Drugstore,172.0
clinique,acne solutions liquid makeup,"Fresh Beige (medium, cool-neutral undertones)",Fresh Beige,,#D09B73,ulta,Drugstore,162.0
clinique,acne solutions liquid makeup,"Fresh Sand (medium, cool-neutral undertones)",Fresh Sand,,#C89B71,ulta,Drugstore,156.0
clinique,acne solutions liquid makeup,"Fresh Ginger (deep, warm-neutral undertones)",Fresh Ginger,,#BF7B43,ulta,Drugstore,129.0
clinique,acne solutions liquid makeup,"Fresh Golden (deep, warm-neutral undertones)",Fresh Golden,,#B3743E,ulta,Drugstore,120.0
clinique,acne solutions liquid makeup,"Fresh Amber (deep, warm-neutral undertones)",Fresh Amber,,#995D2A,ulta,Drugstore,98.0
clinique,acne solutions liquid makeup,"Fresh Clove (deep, warm-neutral undertones)",Fresh Clove,,#8F5435,ulta,Drugstore,98.0
maybelline,fit me dewy + smooth foundation,Porcelain  selected,Porcelain,,#FEEDDB,ulta,Drugstore,236.0
maybelline,fit me dewy + smooth foundation,Fair Porcelain OUT OF STOCK,Fair Porcelain,,#FEF7EB,ulta,Drugstore,244.0
maybelline,fit me dewy + smooth foundation,Fair Ivory OUT OF STOCK,Fair Ivory,,#EBBF96,ulta,Drugstore,192.0
maybelline,fit me dewy + smooth foundation,Ivory,Ivory,,#F8D3B8,ulta,Drugstore,216.0
maybelline,fit me dewy + smooth foundation,Light Beige OUT OF STOCK,Light Beige,,#DEC19F,ulta,Drugstore,190.0
maybelline,fit me dewy + smooth foundation,Classic Ivory,Classic Ivory,,#E0BD9B,ulta,Drugstore,190.0
maybelline,fit me dewy + smooth foundation,Nude Beige,Nude Beige,,#F7C49A,ulta,Drugstore,200.0
maybelline,fit me dewy + smooth foundation,Warm Nude OUT OF STOCK,Warm Nude,,#D6B793,ulta,Drugstore,180.0
maybelline,fit me dewy + smooth foundation,Buff Beige,Buff Beige,,#F4E6D9,ulta,Drugstore,230.0
maybelline,fit me dewy + smooth foundation,Sandy Beige,Sandy Beige,,#ECBE8B,ulta,Drugstore,188.0
maybelline,fit me dewy + smooth foundation,Natural Beige,Natural Beige,,#CBB592,ulta,Drugstore,174.0
maybelline,fit me dewy + smooth foundation,Medium Buff,Medium Buff,,#F4B78B,ulta,Drugstore,192.0
maybelline,fit me dewy + smooth foundation,Soft Tan,Soft Tan,,#E0B087,ulta,Drugstore,180.0
maybelline,fit me dewy + smooth foundation,Natural Buff,Natural Buff,,#EFB687,ulta,Drugstore,187.0
maybelline,fit me dewy + smooth foundation,Pure Beige,Pure Beige,,#E6B595,ulta,Drugstore,190.0
maybelline,fit me dewy + smooth foundation,Golden Beige,Golden Beige,,#E9AD78,ulta,Drugstore,176.0
maybelline,fit me dewy + smooth foundation,Classic Beige OUT OF STOCK,Classic Beige,,#C29679,ulta,Drugstore,158.0
maybelline,fit me dewy + smooth foundation,Sun Beige,Sun Beige,,#CEA786,ulta,Drugstore,170.0
maybelline,fit me dewy + smooth foundation,Soft Honey,Soft Honey,,#FEAB77,ulta,Drugstore,186.0
maybelline,fit me dewy + smooth foundation,Warm Honey,Warm Honey,,#B07E51,ulta,Drugstore,128.0
maybelline,fit me dewy + smooth foundation,Toffee,Toffee,,#B1805F,ulta,Drugstore,136.0
maybelline,fit me dewy + smooth foundation,Coconut,Coconut,,#A97546,ulta,Drugstore,120.0
maybelline,fit me dewy + smooth foundation,Mocha,Mocha,,#775039,ulta,Drugstore,88.0
maybelline,fit me dewy + smooth foundation,Java,Java,,#5D4233,ulta,Drugstore,72.0
almay,clear complexion make myself clear makeup,Ivory 100  selected,Ivory,100,#EAC0A0,ulta,Drugstore,197.0
almay,clear complexion make myself clear makeup,Buff 200,Buff,200,#E7B692,ulta,Drugstore,188.0
almay,clear complexion make myself clear makeup,Naked 300,Naked,300,#CEA48B,ulta,Drugstore,172.0
almay,clear complexion make myself clear makeup,Neutral 400,Neutral,400,#CF9D82,ulta,Drugstore,168.0
almay,clear complexion make myself clear makeup,Beige 500,Beige,500,#CE9782,ulta,Drugstore,168.0
almay,clear complexion make myself clear makeup,Sand Beige 600,Sand Beige,600,#D4977B,ulta,Drugstore,168.0
almay,clear complexion make myself clear makeup,Warm Beige 700,Warm Beige,700,#CA917B,ulta,Drugstore,162.0
almay,clear complexion make myself clear makeup,Cappuccino 900,Cappuccino,900,#904D28,ulta,Drugstore,92.0
l'oreal,true match lumi healthy luminous makeup,Porcelain Ivory  selected,Porcelain Ivory,,#F2CBA8,ulta,Drugstore,205.0
l'oreal,true match lumi healthy luminous makeup,Nude Beige,Nude Beige,,#CEAE93,ulta,Drugstore,176.0
l'oreal,true match lumi healthy luminous makeup,Natural Buff,Natural Buff,,#C5A389,ulta,Drugstore,167.0
l'oreal,true match lumi healthy luminous makeup,Buff Beige,Buff Beige,,#C89874,ulta,Drugstore,158.0
l'oreal,true match lumi healthy luminous makeup,Natural Beige,Natural Beige,,#C5A98C,ulta,Drugstore,168.0
l'oreal,true match lumi healthy luminous makeup,Soft Ivory/Classic Ivory,Soft Ivory/Classic Ivory,,#E0B695,ulta,Drugstore,186.0
l'oreal,true match lumi healthy luminous makeup,Creamy Natural,Creamy Natural,,#C2A088,ulta,Drugstore,165.0
l'oreal,true match lumi healthy luminous makeup,Sand Beige,Sand Beige,,#C0A284,ulta,Drugstore,162.0
l'oreal,true match lumi healthy luminous makeup,True Beige,True Beige,,#E9C69F,ulta,Drugstore,196.0
l'oreal,true match lumi healthy luminous makeup,Classic Tan/Cappuccino,Classic Tan/Cappuccino,,#A4704B,ulta,Drugstore,120.0
l'oreal,true match lumi healthy luminous makeup,Soft Sable,Soft Sable,,#927051,ulta,Drugstore,114.0
l'oreal,true match lumi healthy luminous makeup,Classic Beige,Classic Beige,,#C09982,ulta,Drugstore,161.0
l'oreal,true match lumi healthy luminous makeup,Sun Beige,Sun Beige,,#B29471,ulta,Drugstore,146.0
l'oreal,true match lumi healthy luminous makeup,Shell Beige,Shell Beige,,#B59C88,ulta,Drugstore,158.0
l'oreal,true match lumi healthy luminous makeup,Nut Brown/Cocoa,Nut Brown/Cocoa,,#7D523A,ulta,Drugstore,92.0
clinique,stay matte oil-free makeup,"CN 10 Alabaster (very fair, cool-neutral undertones)  selected",Alabaster,CN 10,#F1C9AE,ulta,Drugstore,208.0
clinique,stay matte oil-free makeup,"CN 08 Linen (very fair, cool-neutral undertones)",Linen,CN 08,#F4DFCF,ulta,Drugstore,226.0
clinique,stay matte oil-free makeup,"CN 18 Cream Whip (very fair, cool-neutral undertones)",Cream Whip,CN 18,#E8BD99,ulta,Drugstore,192.0
clinique,stay matte oil-free makeup,"CN 20 Fair (very fair, cool-neutral undertones)",Fair,CN 20,#F1BF9E,ulta,Drugstore,200.0
clinique,stay matte oil-free makeup,"CN 28 Ivory (very fair, cool-neutral undertones)",Ivory,CN 28,#E5BD9F,ulta,Drugstore,194.0
clinique,stay matte oil-free makeup,"CN 40 Cream Chamois (very fair, cool-neutral undertones)",Cream Chamois,CN 40,#DEB192,ulta,Drugstore,184.0
clinique,stay matte oil-free makeup,"WN 46 Golden Neutral (moderately fair, warm-neutral undertones)",Golden Neutral,WN 46,#E2B185,ulta,Drugstore,180.0
clinique,stay matte oil-free makeup,"CN 52 Neutral (moderately fair, cool-neutral undertones)",Neutral,CN 52,#DDAB86,ulta,Drugstore,178.0
clinique,stay matte oil-free makeup,"CN 58 Honey (moderately fair, cool-neutral undertones)",Honey,CN 58,#DBA879,ulta,Drugstore,170.0
clinique,stay matte oil-free makeup,"CN 70 Vanilla (moderately fair, cool-neutral undertones)",Vanilla,CN 70,#D6A682,ulta,Drugstore,172.0
clinique,stay matte oil-free makeup,"CN 74 Beige (medium, cool-neutral undertones)",Beige,CN 74,#D09B73,ulta,Drugstore,162.0
clinique,stay matte oil-free makeup,"CN 90 Sand (medium, cool-neutral undertones)",Sand,CN 90,#C89B71,ulta,Drugstore,156.0
clinique,stay matte oil-free makeup,"WN 94 Deep Neutral (medium, warm-neutral undertones)",Deep Neutral,WN 94,#D38F57,ulta,Drugstore,149.0
clinique,stay matte oil-free makeup,"WN 98 Cream Caramel (medium, warm-neutral undertones)",Cream Caramel,WN 98,#C88852,ulta,Drugstore,141.0
clinique,stay matte oil-free makeup,"WN 112 Ginger (medium/deep, warm-neutral undertones)",Ginger,WN 112,#BF7B43,ulta,Drugstore,129.0
clinique,stay matte oil-free makeup,"WN 114 Golden (deep, warm-neutral undertones)",Golden,WN 114,#B3743E,ulta,Drugstore,120.0
clinique,stay matte oil-free makeup,"CN 116 Spice (deep, cool-neutral undertones)",Spice,CN 116,#AC7044,ulta,Drugstore,120.0
clinique,stay matte oil-free makeup,"WN 118 Amber (deep, warm-neutral undertones)",Amber,WN 118,#995D2A,ulta,Drugstore,98.0
clinique,stay matte oil-free makeup,"WN 122 Clove (deep, warm-neutral undertones)",Clove,WN 122,#8F5435,ulta,Drugstore,98.0
clinique,stay matte oil-free makeup,"WN 124 Sienna (deep, warm-neutral undertones)",Sienna,WN 124,#845134,ulta,Drugstore,92.0
dermablend,smooth liquid camo foundation,0C Linen (fair skin with cool undertones)  selected,Linen,0C,#F6D7B1,ulta,Drugstore,212.0
dermablend,smooth liquid camo foundation,10N Cream (fair skin with neutral undertones),Cream,10N,#F5D4AC,ulta,Drugstore,208.0
dermablend,smooth liquid camo foundation,25N Natural (fair to light skin with neutral undertones with a hint of peach),Natural,25N,#E1C79B,ulta,Drugstore,190.0
dermablend,smooth liquid camo foundation,30W Bisque (light skin with warm undertones),Bisque,30W,#E5B48B,ulta,Drugstore,184.0
dermablend,smooth liquid camo foundation,30N Camel (light skin with neutral undertones),Camel,30N,#E1B17A,ulta,Drugstore,174.0
dermablend,smooth liquid camo foundation,40C Sepia (medium skin with warm undertones),Sepia,40C,#D5A26F,ulta,Drugstore,162.0
dermablend,smooth liquid camo foundation,35W Chai (light skin with warm undertones with a hint of peach),Chai,35W,#D7A96F,ulta,Drugstore,163.0
dermablend,smooth liquid camo foundation,40N Chestnut (medium skin with neutral undertones with a hint of pink),Chestnut,40N,#D29655,ulta,Drugstore,148.0
dermablend,smooth liquid camo foundation,40W Sienna (medium skin with warm undertones),Sienna,40W,#C3966D,ulta,Drugstore,152.0
dermablend,smooth liquid camo foundation,55W Copper (tan skin with warm undertones),Copper,55W,#C58251,ulta,Drugstore,139.0
dermablend,smooth liquid camo foundation,65N Café (tan to deep skin with neutral undertones and a hint of bronze),Café,65N,#A16B38,ulta,Drugstore,108.0
dermablend,smooth liquid camo foundation,45W Honey (medium to tan skin tones with warm undertones),Honey,45W,#C6874F,ulta,Drugstore,138.0
dermablend,smooth liquid camo foundation,50C Honey Beige (tan skin with cool undertones),Honey Beige,50C,#AA6635,ulta,Drugstore,112.0
dermablend,smooth liquid camo foundation,80N Cinnamon (deep skin with neutral undertones with a hint of red),Cinnamon,80N,#7C472E,ulta,Drugstore,85.0
clinique,beyond perfecting foundation + concealer,"CN 10 Alabaster (very fair, cool-neutral undertones)  selected",Alabaster,CN 10,#F1C9AE,both,Mid-Range,208.0
clinique,beyond perfecting foundation + concealer,"CN 0.5 Shell (very fair, cool-neutral undertones)",Shell,CN 0.5,#F6E8DD,both,Mid-Range,234.0
clinique,beyond perfecting foundation + concealer,"CN 0.75 Custard (very fair, cool-neutral undertones)",Custard,CN 0.75,#F5E5D8,both,Mid-Range,230.0
clinique,beyond perfecting foundation + concealer,"WN 01 Flax (very fair, warm-neutral undertones)",Flax,WN 01,#EFE3DA,both,Mid-Range,228.0
clinique,beyond perfecting foundation + concealer,"CN 02 Breeze (very fair, cool-neutral undertones)",Breeze,CN 02,#FEEAD6,both,Mid-Range,234.0
clinique,beyond perfecting foundation + concealer,"WN 04 Bone (very fair, warm-neutral undertones)",Bone,WN 04,#F1CFB3,both,Mid-Range,210.0
clinique,beyond perfecting foundation + concealer,"CN 08 Linen (very fair, cool-neutral undertones)",Linen,CN 08,#F4DFCF,both,Mid-Range,226.0
clinique,beyond perfecting foundation + concealer,"WN 12 Meringue (very fair, warm-neutral undertones)",Meringue,WN 12,#E5B88D,both,Mid-Range,185.0
clinique,beyond perfecting foundation + concealer,"CN 18 Cream Whip (very fair, cool-neutral undertones)",Cream Whip,CN 18,#E8BD99,both,Mid-Range,192.0
clinique,beyond perfecting foundation + concealer,"CN 20 Fair (very fair, cool-neutral undertones)",Fair,CN 20,#F1BF9E,both,Mid-Range,200.0
clinique,beyond perfecting foundation + concealer,"WN 22 Ecru (very fair, warm neutral undertone)",Ecru,WN 22,#E6AD7E,both,Mid-Range,178.0
